1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1407	-0.037531	123.868020	0.000891	29
1408	-0.000000	123.818762	0.000000	30
1409	-0.660615	123.769556	0.006776	29
1410	-0.745791	123.720402	0.006832	29
1411	-0.700748	123.671300	0.005310	32
1412	-0.682735	123.622250	0.005637	30
1413	-0.020777	123.573252	0.001301	30
1414	-0.874405	123.524305	0.005838	30
1415	-1.152877	123.475411	0.012039	31
1416	-0.916330	123.426568	0.012155	30
1417	-0.000000	123.377776	0.000000	31
1418	-0.075236	123.329036	0.003085	31
1419	-0.091681	123.280347	0.002589	32
1420	-0.121056	123.231709	0.003720	31
1421	-0.502056	123.183122	0.004782	31
1422	-0.000000	123.134587	0.000000	30
1423	-0.706198	123.086102	0.005919	32
1424	-0.963875	123.037669	0.009744	28
1425	-0.888177	122.989286	0.018126	29
1426	0.000000	122.940954	0.000000	29
1427	-0.743512	122.892672	0.002929	31
1428	-0.512891	122.844441	0.004719	29
1429	-0.610409	122.796261	0.010664	32
1430	0.000000	122.748130	0.000000	30
1431	-0.339134	122.700050	0.003087	30
1432	-0.997079	122.652021	0.010049	30
1433	-0.570600	122.604041	0.005530	31
1434	-0.673566	122.556111	0.005617	29
1435	0.000000	122.508232	0.000000	27
1436	-0.382274	122.460402	0.005935	33
1437	-0.416924	122.412622	0.006027	30
1438	-0.813334	122.364891	0.012659	29
1439	-1.061062	122.317210	0.010937	33
1440	-0.001116	122.269579	0.000029	30
1441	-0.538269	122.221997	0.005079	32
1442	0.000000	122.174465	0.000000	29
1443	0.000000	122.126981	0.000000	30
1444	-0.887377	122.079547	0.008744	32
1445	-0.080932	122.032162	0.003019	34
1446	-0.623433	121.984826	0.004142	31
1447	-0.758632	121.937539	0.006807	32
1448	-0.740353	121.890301	0.008413	31
1449	-0.006301	121.843112	0.000197	33
1450	-1.056754	121.795971	0.020554	33
1451	-0.615058	121.748879	0.004665	31
1452	-0.595330	121.701835	0.006397	31
1453	-0.821256	121.654840	0.007404	31
1454	-0.009043	121.607893	0.000745	32
1455	-0.796413	121.560994	0.006855	30
1456	-0.857393	121.514144	0.012374	30
1457	-0.942535	121.467342	0.009634	31
1458	0.000000	121.420588	0.000000	29
1459	-0.522386	121.373882	0.005144	27
1460	-0.649737	121.327223	0.004723	29
1461	-0.871497	121.280613	0.012309	30
1462	-0.000024	121.234050	0.000019	28
1463	-0.000000	121.187535	0.000000	30
1464	-1.100345	121.141067	0.008558	28
1465	-0.583107	121.094647	0.007868	27
1466	-1.008332	121.048274	0.023827	31
1467	-0.579847	121.001949	0.004053	28
1468	-0.311703	120.955671	0.005322	28
1469	-0.883998	120.909440	0.012363	30
1470	-0.000000	120.863256	0.000000	30
1471	-0.000102	120.817119	0.000001	30
1472	0.000000	120.771029	0.000000	31
1473	-0.076870	120.724986	0.003609	27
1474	0.000000	120.678990	0.000000	28
1475	-1.013540	120.633040	0.008532	29
1476	-0.803703	120.587137	0.005656	31
1477	-0.438897	120.541281	0.003574	29
1478	-0.180068	120.495471	0.005284	28
1479	-0.000721	120.449707	0.000107	28
1480	-0.786747	120.403990	0.008377	29
1481	-0.304672	120.358319	0.005384	31
1482	-0.612951	120.312694	0.008567	34
1483	0.000000	120.267115	0.000000	35
1484	-0.100839	120.221582	0.001480	34
1485	-1.051476	120.176096	0.023185	33
1486	-0.543929	120.130655	0.007499	31
1487	-0.101106	120.085260	0.003658	32
1488	-0.184213	120.039910	0.005130	32
1489	-0.920731	119.994606	0.012427	31
1490	-0.083681	119.949348	0.001848	32
1491	-0.484315	119.904135	0.005592	31
1492	-0.322321	119.858968	0.004210	34
1493	-1.045518	119.813846	0.007696	31
1494	-0.580648	119.768769	0.005688	33
1495	-0.419934	119.723738	0.003703	31
1496	-0.926298	119.678752	0.008278	31
1497	-0.980707	119.633810	0.007741	30
1498	-1.046530	119.588914	0.010383	32
1499	-0.467272	119.544062	0.004659	32
1500	-1.005617	119.499256	0.011007	31
1501	-1.154422	119.454494	0.006534	30
1502	-0.000003	119.409777	0.000002	30
1503	-0.860235	119.365104	0.006466	31
1504	-0.877592	119.320476	0.010714	31
1505	-0.928090	119.275893	0.005614	31
1506	-0.678343	119.231353	0.008096	30
1507	-1.090637	119.186859	0.010668	31
1508	-0.836978	119.142408	0.010068	31
1509	-0.000000	119.098002	0.000000	31
1510	-0.959835	119.053639	0.012743	30
