1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
519	-1.106649	211.137311	0.009970	8.6
520	-0.992548	210.933248	0.012750	9.7
521	-0.798302	210.729710	0.009766	9.3
522	-0.378284	210.526695	0.003825	8.2
523	-0.974083	210.324200	0.006308	9.4
524	-0.000001	210.122224	0.000001	7.6
525	0.000000	209.920765	0.000000	11.0
526	0.000000	209.719820	0.000000	7.7
527	-0.438013	209.519387	0.004395	9.1
528	-0.637873	209.319463	0.011448	7.9
529	-0.964306	209.120048	0.019423	8.0
530	-0.634893	208.921139	0.016680	12.3
531	-0.769295	208.722733	0.011129	8.2
532	-1.031933	208.524829	0.012870	9.3
533	-0.934140	208.327425	0.016496	8.8
534	0.000000	208.130518	0.000000	11.2
535	-0.995789	207.934107	0.019234	11.7
536	-0.857788	207.738189	0.009942	9.5
537	-0.965241	207.542762	0.012829	10.8
538	-0.826693	207.347825	0.011930	8.5
539	-0.709603	207.153376	0.010788	13.0
540	-0.001124	206.959412	0.000141	9.7
541	-0.513425	206.765932	0.005430	8.5
542	-0.733325	206.572933	0.007969	8.1
543	-0.989625	206.380414	0.011530	11.7
544	-0.484910	206.188373	0.008288	8.9
545	-0.010797	205.996807	0.000534	9.6
546	-0.005408	205.805716	0.000869	9.0
547	-0.701047	205.615096	0.022956	10.3
548	-1.084579	205.424946	0.012048	13.1
549	-0.038762	205.235265	0.001759	8.1
550	-0.952619	205.046050	0.007971	9.1
551	-0.610292	204.857299	0.005179	9.2
552	-0.968170	204.669011	0.012296	14.0
553	-0.344730	204.481184	0.007500	10.1
554	-0.000000	204.293816	0.000000	8.4
555	-0.916657	204.106905	0.009326	8.7
556	-0.615848	203.920449	0.010293	13.0
557	-0.847378	203.734447	0.015224	8.0
558	-1.176080	203.548896	0.030453	9.6
559	-0.795944	203.363795	0.007324	8.2
560	-0.364002	203.179143	0.003938	9.0
561	-0.096253	202.994937	0.009028	14.4
562	-1.025039	202.811176	0.008300	8.6
563	0.000000	202.627857	0.000000	9.4
564	-0.445293	202.444980	0.008396	8.1
565	-0.508880	202.262543	0.007472	12.3
566	0.000000	202.080543	0.000000	8.2
567	-0.893573	201.898979	0.020888	9.2
568	-0.637343	201.717849	0.007343	8.2
569	-0.809967	201.537153	0.014067	8.2
570	-0.603841	201.356887	0.005046	12.8
571	-0.732785	201.177050	0.008737	8.2
572	-0.228983	200.997642	0.004439	10.5
573	-0.118501	200.818659	0.002750	8.3
574	-0.629673	200.640100	0.007205	12.9
575	0.000000	200.461965	0.000000	10.9
576	-0.640340	200.284250	0.016702	8.9
